survey_id,variable,metric,value,weighted
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat10,kurtosis,-0.7676391379395979,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat10,p01,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat10,p05,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat10,p10,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat10,p25,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat10,p50,6.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat10,p75,8.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat10,p90,10.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat10,p95,10.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat10,p99,10.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat10,missing_share_w,0.5407906581503512,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat10,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat10,mean_w,5.8447628767388915,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat10,sd_w,2.7302408138055334,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat10,p01_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat10,p05_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat10,p10_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat10,p25_w,3.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat10,p50_w,6.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat10,p75_w,8.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat10,p90_w,10.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat10,p95_w,10.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat10,p99_w,10.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,missing_share,0.5313269574294472,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,non_missing_n,191265.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,mean,2.7563328366402633,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,sd,0.8286039276138457,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,max,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,min,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,num,191265.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,skewness,-0.36488839680284485,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,kurtosis,-0.3353942626035469,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,p01,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,p05,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,p10,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,p25,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,p50,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,p75,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,p90,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,p95,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,p99,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,missing_share_w,0.5407906581503512,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,mean_w,2.6994799044470392,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,sd_w,0.8600003446734512,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,p01_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,p05_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,p10_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,p25_w,2.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,p50_w,3.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,p75_w,3.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,p90_w,4.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,p95_w,4.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,industrycat4,p99_w,4.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,missing_share,0.5313269574294472,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,non_missing_n,191265.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,mean,5701.728476197945,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,sd,2675.2777582425456,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,max,9999.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,min,1111.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,num,191265.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,skewness,0.07659338949020977,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,kurtosis,-1.4381667551897204,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,p01,1315.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,p05,2135.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,p10,2332.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,p25,3115.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,p50,5221.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,p75,8341.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,p90,9411.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,p95,9611.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,p99,9643.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,missing_share_w,0.5407906581503512,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,mean_w,5778.342001719993,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,sd_w,2659.3253200245176,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,p01_w,1315.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,p05_w,2135.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,p10_w,2332.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,p25_w,3121.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,p50_w,5313.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,p75_w,8341.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,p90_w,9411.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,p95_w,9611.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_orig,p99_w,9641.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,missing_share,0.5637382105812561,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,non_missing_n,178038.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,mean,2.0603635179006727,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,sd,0.6042116491465038,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,max,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,min,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,num,178038.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,skewness,-0.0270522472923923,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,kurtosis,-0.2826060968142379,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,p01,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,p05,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,p10,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,p25,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,p50,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,p75,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,p90,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,p95,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,p99,3.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,missing_share_w,0.5768604051108549,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,mean_w,2.051535939086177,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,sd_w,0.5938918917895007,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,p01_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,p05_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,p10_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,p25_w,2.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,p50_w,2.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,p75_w,2.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,p90_w,3.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,p95_w,3.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup_skill,p99_w,3.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,missing_share,0.5417803033087559,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,non_missing_n,186999.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,mean,5.7504425157353785,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,sd,2.4247020427148773,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,max,9.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,min,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,num,186999.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,skewness,-0.209179898981287,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,kurtosis,-1.0796516992045986,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,p01,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,p05,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,p10,2.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,p25,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,p50,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,p75,8.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,p90,9.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,p95,9.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,p99,9.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,missing_share_w,0.5503446393602014,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,mean_w,5.812382117586152,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,sd_w,2.4009166931104673,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,p01_w,1.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,p05_w,2.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,p10_w,2.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,p25_w,4.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,p50_w,6.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,p75_w,8.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,p90_w,9.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,p95_w,9.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,occup,p99_w,9.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,missing_share,0.6881246952332645,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,non_missing_n,127276.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,zero_share,0.014126474213364893,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,mean,10451.83483139005,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,sd,8917.836455164475,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,max,250000.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,min,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,num,127276.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,skewness,4.195043356845097,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,kurtosis,44.7550403746553,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,p01,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,p05,500.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,p10,2150.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,p25,5375.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,p50,8600.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,p75,12900.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,p90,19057.5,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,p95,25000.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,p99,43000.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,missing_share_w,0.7069867241364451,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,zero_share_w,0.015238311025878644,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,mean_w,10032.361985975653,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,sd_w,8965.594811627627,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,p01_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,p05_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,p10_w,1720.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,p25_w,5160.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,p50_w,8600.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,p75_w,12900.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,p90_w,18000.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,p95_w,24000.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_no_compen,p99_w,43000.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,missing_share,0.7307271029823645,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,non_missing_n,109890.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,mean,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,sd,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,max,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,min,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,num,109890.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,skewness,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,kurtosis,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,p01,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,p05,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,p10,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,p25,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,p50,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,p75,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,p90,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,p95,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,p99,5.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,missing_share_w,0.7468104522564181,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,mean_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,sd_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,p01_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,p05_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,p10_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,p25_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,p50_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,p75_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,p90_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,p95_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,unitwage,p99_w,5.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,missing_share,0.5425840298555007,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,non_missing_n,186671.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,mean,51.02060845016098,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,sd,92.91546117623199,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,max,999.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,min,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,num,186671.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,skewness,9.781571663686165,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,kurtosis,96.90531655986771,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,p01,4.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,p05,10.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,p10,18.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,p25,35.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,p50,45.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,p75,50.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,p90,60.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,p95,72.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,p99,108.29999999998836,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,missing_share_w,0.5511702620888429,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,mean_w,51.81935249627837,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,sd_w,96.48828754335983,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,p01_w,4.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,p05_w,12.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,p10_w,18.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,p25_w,35.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,p50_w,45.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,p75_w,50.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,p90_w,60.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,p95_w,72.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,whours,p99_w,146.2130847457778,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,missing_share,0.7307271029823645,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,non_missing_n,109890.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,zero_share,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,mean,11.953462553462554,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,sd,0.6153641952811179,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,max,12.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,min,1.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,num,109890.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,skewness,-14.393826338231856,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,kurtosis,216.0479583137904,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,p01,12.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,p05,12.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,p10,12.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,p25,12.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,p50,12.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,p75,12.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,p90,12.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,p95,12.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,p99,12.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,missing_share_w,0.7468104522564181,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,zero_share_w,0.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,mean_w,11.949688869786293,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,sd_w,0.6302166066396723,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,p01_w,12.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,p05_w,12.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,p10_w,12.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,p25_w,12.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,p50_w,12.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,p75_w,12.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,p90_w,12.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,p95_w,12.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wmonths,p99_w,12.0,yes
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_total,missing_share,0.7307271029823645,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_total,non_missing_n,109890.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_total,zero_share,0.012443059159664689,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_total,mean,129920.51935571936,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_total,sd,110425.68144888167,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_total,max,3000000.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_total,min,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_total,num,109890.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_total,skewness,4.158239429460486,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_total,kurtosis,43.8247733047805,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_total,p01,0.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_total,p05,5160.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_total,p10,25800.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_total,p25,72000.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_total,p50,108360.0,no
MEX_2025_ENOE_V01_M_V07_A_GLD_ALL,wage_total,p75,156000.0,no
